TRADEDATE,tau,beta_0,beta_1,beta_2
2014-01-09,1.0,0.08013728529757594,-0.0237141591505828,0.0
2014-01-10,1.0,0.07924317176141685,-0.018035053882728323,0.0
2014-01-13,1.0,0.0790670000252804,-0.017795006250092754,0.0
2014-01-14,1.0,0.07937768468846283,-0.019432158391903584,0.0
2014-01-15,1.0,0.0799352057769115,-0.02000560121707194,0.0
2014-01-16,1.0,0.08086746141667311,-0.02026650674797105,0.0
2014-01-17,1.0,0.07971345889218254,-0.019683642681600923,0.0
2014-01-20,1.0,0.08133726955121515,-0.02090215541685231,0.0
2014-01-21,1.0,0.08125029003874958,-0.021253323887147,0.0
2014-01-22,1.0,0.08231353216004132,-0.02134529990941772,0.0
2014-01-23,1.0,0.08218496841972807,-0.02160477660027539,0.0
2014-01-24,1.0,0.08181176195287224,-0.02069098456596099,0.0
2014-01-27,1.0,0.08405295383663577,-0.022976502083815,0.0
2014-01-28,1.0,0.08271462575751601,-0.021407751373789148,0.0
2014-01-29,1.0,0.08400647954660975,-0.021687192092843317,0.0
2014-01-30,1.0,0.08511351048075291,-0.01972311410436879,0.0
2014-01-31,1.0,0.08512355730396537,-0.021668674229979076,0.0
2014-02-03,1.0,0.084762546123578,-0.02012574290911924,0.0
2014-02-04,1.0,0.08389887555340071,-0.02354204526147751,0.0
2014-02-05,1.0,0.08293888624443865,-0.020360284796478403,0.0
2014-02-06,1.0,0.08230663380967054,-0.020358138215583257,0.0
2014-02-07,1.0,0.08212862883760232,-0.02070578650400299,0.0
2014-02-10,1.0,0.08197161334478528,-0.02022879185412367,0.0
2014-02-11,1.0,0.0814030606490649,-0.018999556189975113,0.0
2014-02-12,1.0,0.08105585682670322,-0.019072312405062887,0.0
2014-02-13,1.0,0.08176314657085006,-0.01984543228316353,0.0
2014-02-14,1.0,0.08265603128824099,-0.021106764374605416,0.0
2014-02-17,1.0,0.08197040715593351,-0.020330876414353036,0.0
2014-02-18,1.0,0.08298739270406898,-0.019414284307385496,0.0
2014-02-19,1.0,0.08382057454690883,-0.02177379286304703,0.0
2014-02-20,1.0,0.08417096462274537,-0.024654216396765433,0.0
2014-02-21,1.0,0.08389840106901922,-0.02181120085702759,0.0
2014-02-24,1.0,0.08332361042014075,-0.022746628220358597,0.0
2014-02-25,1.0,0.08209929182443505,-0.021439070647844324,0.0
2014-02-26,1.0,0.08527119976624128,-0.024541779387229283,0.0
2014-02-27,1.0,0.0849937163276364,-0.02463682339936909,0.0
2014-02-28,1.0,0.08486851643239966,-0.023307186902830138,0.0
2014-03-03,1.0,0.08779322874807488,-0.01474046971005856,0.0
2014-03-04,1.0,0.08724082195801613,-0.01578331047369627,0.0
2014-03-05,1.0,0.0864705775392354,-0.015475170125123255,0.0
2014-03-06,1.0,0.08715582253579665,-0.018306442405398513,0.0
2014-03-07,1.0,0.08727025803141966,-0.015706104627987924,0.0
2014-03-11,1.0,0.08763563753371141,-0.020905729966456274,0.0
2014-03-12,1.0,0.09173492700543387,-0.02300840234264634,0.0
2014-03-13,1.0,0.09244242175029051,-0.02343059058017928,0.0
2014-03-14,1.0,0.09221151949018944,-0.019384966569981635,0.0
2014-03-17,1.0,0.0890019468205875,-0.022537811710603622,0.0
2014-03-18,1.0,0.09280034927228283,-0.029968502279800857,0.0
2014-03-19,1.0,0.09394574279799922,-0.030356447386891125,0.0
2014-03-20,1.0,0.09380401181927439,-0.026391088098757176,0.0
2014-03-21,1.0,0.09614775953323232,-0.025191913107886127,0.0
2014-03-24,1.0,0.09584874451517969,-0.02464463318118998,0.0
2014-03-25,1.0,0.09270514514070287,-0.02480746455815616,0.0
2014-03-26,1.0,0.09049121244086333,-0.022671236792925473,0.0
2014-03-27,1.0,0.09227667420675548,-0.024077566396757857,0.0
2014-03-28,1.0,0.09277708708740418,-0.02506331157583795,0.0
2014-03-31,1.0,0.08994362526282725,-0.023914191127087564,0.0
2014-04-01,1.0,0.09035021067101781,-0.023586167982861533,0.0
2014-04-02,1.0,0.09101342255529554,-0.02353335526606999,0.0
2014-04-03,1.0,0.09096984040241365,-0.025215189839252958,0.0
2014-04-04,1.0,0.08976032134079925,-0.027304801697868003,0.0
2014-04-07,1.0,0.09031002830179473,-0.02494723874616775,0.0
2014-04-08,1.0,0.09027284127189487,-0.026845249438595162,0.0
2014-04-09,1.0,0.08885152735865444,-0.023250871654182353,0.0
2014-04-10,1.0,0.08967781514664216,-0.021834268392050868,0.0
2014-04-11,1.0,0.09018726539938496,-0.023563895498120976,0.0
2014-04-14,1.0,0.09172134815510512,-0.024692394330510292,0.0
2014-04-15,1.0,0.09162287734756708,-0.02515260178965323,0.0
2014-04-16,1.0,0.09223013328316365,-0.02653515789107272,0.0
2014-04-17,1.0,0.09232770988178757,-0.023470332981757838,0.0
2014-04-18,1.0,0.09092745974067652,-0.022288640238036034,0.0
2014-04-21,1.0,0.09072500440741599,-0.022824152723985053,0.0
2014-04-22,1.0,0.09107339103900075,-0.023198645692514508,0.0
2014-04-23,1.0,0.09226712452319412,-0.02394507986942776,0.0
2014-04-24,1.0,0.09322869780883408,-0.02193302756540806,0.0
2014-04-25,1.0,0.09545743377288335,-0.02154763856528985,0.0
2014-04-28,1.0,0.0958475514510525,-0.023113601488587973,0.0
2014-04-29,1.0,0.0951258253086935,-0.0221229778561102,0.0
2014-04-30,1.0,0.09555231994751404,-0.020560567842717467,0.0
2014-05-05,1.0,0.09513371857820588,-0.020621282304484803,0.0
2014-05-06,1.0,0.09472903235664062,-0.022376320313184497,0.0
2014-05-07,1.0,0.0935298937558207,-0.021701739379541493,0.0
2014-05-08,1.0,0.09107768369335617,-0.01544530197849503,0.0
2014-05-12,1.0,0.09167218910281308,-0.01857657039856732,0.0
2014-05-13,1.0,0.08999395116444879,-0.01592006454659245,0.0
2014-05-14,1.0,0.08961357452411367,-0.01741321630133101,0.0
2014-05-15,1.0,0.0893954632479956,-0.021073120858099023,0.0
2014-05-16,1.0,0.08979755217416313,-0.022797822492877345,0.0
2014-05-19,1.0,0.0921537589660292,-0.024320038370333044,0.0
2014-05-20,1.0,0.08992852586679798,-0.0205432658598263,0.0
2014-05-21,1.0,0.08910128922989867,-0.01006919346965128,0.0
2014-05-22,1.0,0.08928566765639542,-0.014946002841253622,0.0
2014-05-23,1.0,0.08851177625060619,-0.013051821684706533,0.0
2014-05-26,1.0,0.08653846954626515,-0.009361623380869225,0.0
2014-05-27,1.0,0.08792293581100759,-0.007527625837756499,0.0
2014-05-28,1.0,0.0879784824698661,-0.008431996025129201,0.0
2014-05-29,1.0,0.08736349059649673,-0.008019052652303557,0.0
2014-05-30,1.0,0.08873818162462213,-0.008892084009578236,0.0
2014-06-02,1.0,0.08580148179991323,-0.010085398644381377,0.0
2014-06-03,1.0,0.0861148141077718,-0.007991916766435334,0.0
2014-06-04,1.0,0.08602018872480764,-0.0075055201697541984,0.0
2014-06-05,1.0,0.08689719392923419,-0.008238684937328586,0.0
2014-06-06,1.0,0.08419061808400835,-0.007854286371546462,0.0
2014-06-09,1.0,0.08711236106078687,-0.008663563973312222,0.0
2014-06-10,1.0,0.08681176306142083,-0.008539488580815477,0.0
2014-06-11,1.0,0.08651980606171361,-0.0072596993972409846,0.0
2014-06-16,1.0,0.08858328209800571,-0.011262318559513526,0.0
2014-06-17,1.0,0.08797563626764925,-0.009133012564258886,0.0
2014-06-18,1.0,0.0878783942745584,-0.009195780731987901,0.0
2014-06-19,1.0,0.0877080456792905,-0.009116339671556478,0.0
2014-06-20,1.0,0.08688581633239834,-0.008727774584143172,0.0
2014-06-23,1.0,0.0871501893540011,-0.008751861695698249,0.0
2014-06-24,1.0,0.08458401817986555,-0.007126890341409842,0.0
2014-06-25,1.0,0.08560083060138604,-0.008584228922597428,0.0
2014-06-26,1.0,0.08398202369166731,-0.008985572919447835,0.0
2014-06-27,1.0,0.0863241223573748,-0.010900531415713871,0.0
2014-06-30,1.0,0.08680551489311072,-0.011430367514176656,0.0
2014-07-01,1.0,0.084339650230165,-0.007308457484219558,0.0
2014-07-02,1.0,0.0874129771543433,-0.011981687369804594,0.0
2014-07-03,1.0,0.08647986567985202,-0.010861462716422868,0.0
2014-07-04,1.0,0.08656394100558189,-0.012027525558676117,0.0
2014-07-07,1.0,0.08686913889996015,-0.013291465747382353,0.0
2014-07-08,1.0,0.08639997773603372,-0.011916104633865623,0.0
2014-07-09,1.0,0.08492302775747984,-0.011019657503908889,0.0
2014-07-10,1.0,0.08574590128770515,-0.009273872003211794,0.0
2014-07-11,1.0,0.08744712715296828,-0.009456186523422186,0.0
2014-07-14,1.0,0.08747283564800423,-0.00817776126372452,0.0
2014-07-15,1.0,0.08765648563944989,-0.00981750442588919,0.0
2014-07-16,1.0,0.08794249274880629,-0.007798066002251802,0.0
2014-07-17,1.0,0.0894585601745955,-0.00991998762611851,0.0
2014-07-18,1.0,0.0901732199355785,-0.010824161976694072,0.0
2014-07-21,1.0,0.09125536573882224,-0.009750540098230995,0.0
2014-07-22,1.0,0.09060171565189044,-0.011435067877113389,0.0
2014-07-23,1.0,0.09001762034466038,-0.00971027504774015,0.0
2014-07-24,1.0,0.09041085270293017,-0.009828216699603542,0.0
2014-07-25,1.0,0.09287598782875481,-0.012409032423656693,0.0
2014-07-28,1.0,0.09364142516161297,-0.011585665148268837,0.0
2014-07-29,1.0,0.09430672376456338,-0.011130086066508324,0.0
2014-07-30,1.0,0.0936081011155288,-0.009500540866098542,0.0
2014-07-31,1.0,0.09341833651295552,-0.0019488713278602854,0.0
2014-08-01,1.0,0.09567112974827394,-0.013504444398714205,0.0
2014-08-04,1.0,0.09606112093701732,-0.012122373252155205,0.0
2014-08-05,1.0,0.09668110352594028,-0.014771904943352634,0.0
2014-08-06,1.0,0.09769621500560287,-0.013951767617831137,0.0
2014-08-07,1.0,0.09767248828945174,-0.019665906494230292,0.0
2014-08-08,1.0,0.09862278558101167,-0.018343693733287175,0.0
2014-08-11,1.0,0.09601368101647871,-0.01699689790812861,0.0
2014-08-12,1.0,0.0948517783454389,-0.016648714782018056,0.0
2014-08-13,1.0,0.09467700930588555,-0.017224612542643805,0.0
2014-08-14,1.0,0.09343345656190137,-0.014434609399480089,0.0
2014-08-15,1.0,0.09331270914391997,-0.011130823519182681,0.0
2014-08-18,1.0,0.09276622992907523,-0.011984940756197854,0.0
2014-08-19,1.0,0.09449129034189747,-0.012258395998081137,0.0
2014-08-20,1.0,0.09370917693926699,-0.010749786660807545,0.0
2014-08-21,1.0,0.09359814480504816,-0.015870081297069502,0.0
2014-08-22,1.0,0.09318963245828973,-0.016360126109150164,0.0
2014-08-25,1.0,0.09461437150536983,-0.02722885370045061,0.0
2014-08-26,1.0,0.09399912346650081,-0.022424865394363003,0.0
2014-08-27,1.0,0.09342564732884934,-0.013075934577029907,0.0
2014-08-28,1.0,0.0968495063385617,-0.013705136927009046,0.0
2014-08-29,1.0,0.09574001770162067,-0.015102621911961267,0.0
2014-09-01,1.0,0.09823747914686085,-0.017048219769943335,0.0
2014-09-02,1.0,0.09739260522808682,-0.014526812788635657,0.0
2014-09-03,1.0,0.09565404727769497,-0.015307374764364556,0.0
2014-09-04,1.0,0.09523785269590343,-0.013063785381090057,0.0
2014-09-05,1.0,0.09499835017374408,-0.013046693561595213,0.0
2014-09-08,1.0,0.09568144838590226,-0.015063722986773956,0.0
2014-09-09,1.0,0.09544348785986882,-0.014064357897025273,0.0
2014-09-10,1.0,0.09606562295565717,-0.014296222541986842,0.0
2014-09-11,1.0,0.09686252274229447,-0.013716498851979578,0.0
2014-09-12,1.0,0.09650873304328766,-0.015059240587989228,0.0
2014-09-15,1.0,0.09677310712632647,-0.015991756539906435,0.0
2014-09-16,1.0,0.09652683205534401,-0.01537350391435674,0.0
2014-09-17,1.0,0.09629520277688108,-0.011028711260161583,0.0
2014-09-18,1.0,0.09562383249409181,-0.01078717512478479,0.0
2014-09-19,1.0,0.09566683330901143,-0.011283146785966938,0.0
2014-09-22,1.0,0.09585511109781997,-0.010454872596434892,0.0
2014-09-23,1.0,0.09515037719328158,-0.009345278856859207,0.0
2014-09-24,1.0,0.09417541462558501,-0.008895409838800605,0.0
2014-09-25,1.0,0.09372804542787484,-0.00757980362961605,0.0
2014-09-26,1.0,0.09445094368601131,-0.008599507738981604,0.0
2014-09-29,1.0,0.09399519323728595,-0.00813455812033309,0.0
2014-09-30,1.0,0.09371062615097081,-0.007706989824045329,0.0
2014-10-01,1.0,0.09401260817060636,-0.007774628211699275,0.0
2014-10-02,1.0,0.09518518793455648,-0.007869546685688913,0.0
2014-10-03,1.0,0.09470569631354644,-0.00764578994741244,0.0
2014-10-06,1.0,0.09632337301418228,-0.00910862093498617,0.0
2014-10-07,1.0,0.09551973468568532,-0.0082825940478828,0.0
2014-10-08,1.0,0.09675153485520416,-0.008772431689000978,0.0
2014-10-09,1.0,0.0967886929168796,-0.009744841139844404,0.0
2014-10-10,1.0,0.09791926651625565,-0.010313755302595928,0.0
2014-10-13,1.0,0.0965359646253518,-0.00909658956794672,0.0
2014-10-14,1.0,0.09821914968833213,-0.010020968087524326,0.0
2014-10-15,1.0,0.09899132828984006,-0.012407215994068577,0.0
2014-10-16,1.0,0.09863041684103571,-0.012528455674917102,0.0
2014-10-17,1.0,0.09815528485788624,-0.011417843198450087,0.0
2014-10-20,1.0,0.09824166055360398,-0.013221552759797833,0.0
2014-10-21,1.0,0.0981462223565566,-0.013409045739526268,0.0
2014-10-22,1.0,0.09817644820363353,-0.013050207073831532,0.0
2014-10-23,1.0,0.0992358391119939,-0.012869733209936757,0.0
2014-10-24,1.0,0.09886310857413366,-0.013228614718445691,0.0
2014-10-27,1.0,0.0988919382728817,-0.014032244804536825,0.0
2014-10-28,1.0,0.10032199420243648,-0.013942466382534019,0.0
2014-10-29,1.0,0.1009388921070208,-0.011536270164741375,0.0
2014-10-30,1.0,0.10025012857946673,-0.0076674216794455075,0.0
2014-10-31,1.0,0.09906574624960494,-0.006603858081449671,0.0
2014-11-03,1.0,0.09990696971133488,-0.007822925664411756,0.0
2014-11-05,1.0,0.09948471341019893,-0.004636536619430406,0.0
2014-11-06,1.0,0.10038706923263674,-0.005489473207964057,0.0
2014-11-07,1.0,0.10051997482514873,-0.004576981055670101,0.0
2014-11-10,1.0,0.09915132332653902,-0.006207240963353386,0.0
2014-11-11,1.0,0.1000527748193023,-0.006575934022139032,0.0
2014-11-12,1.0,0.10197657256162887,-0.006506451237413308,0.0
2014-11-13,1.0,0.10024082719459917,-0.004250385850175217,0.0
2014-11-14,1.0,0.10182414586814603,-0.005005105651992511,0.0
2014-11-17,1.0,0.10193939009150611,-0.005002049644018389,0.0
2014-11-18,1.0,0.10231207521699677,-0.004504669738953512,0.0
2014-11-19,1.0,0.10219435442040432,-0.003979726862259447,0.0
2014-11-20,1.0,0.10178832617468744,-0.0034475243143588796,0.0
2014-11-21,1.0,0.10161321100006648,-0.0035782540587213224,0.0
2014-11-24,1.0,0.1023748244954465,-0.0035593608193748016,0.0
2014-11-25,1.0,0.1021933506547901,-0.0033878335805148235,0.0
2014-11-26,1.0,0.10236689445885136,-0.0032917079947244604,0.0
2014-11-27,1.0,0.10295426294787394,-0.0038204432508649327,0.0
2014-11-28,1.0,0.10395307623435292,-0.002894341778463455,0.0
2014-12-01,1.0,0.10904070084297648,-0.004335675697704822,0.0
2014-12-02,1.0,0.10500071530674587,-0.0007854118751220718,0.0
2014-12-03,1.0,0.10822377241557538,-0.002554742130057769,0.0
2014-12-04,1.0,0.10834003890834534,-0.001959757585748706,0.0
2014-12-05,1.0,0.114834625114371,-0.007031881193386616,0.0
2014-12-08,1.0,0.11899518716464892,-0.00716070655614269,0.0
2014-12-09,1.0,0.1269328244184631,-0.0028180765871966967,0.0
2014-12-10,1.0,0.12369069425119077,-0.0019120806627154902,0.0
2014-12-11,1.0,0.12259003552057718,-0.00737975889876806,0.0
2014-12-12,1.0,0.12404360735425202,-0.006357192134888973,0.0
2014-12-15,1.0,0.12769397903983787,-0.009875226989449995,0.0
2014-12-16,1.0,0.14780377753490342,0.012309786069160333,0.0
2014-12-17,1.0,0.13177689922980582,0.015358245334834264,0.0
2014-12-18,1.0,0.12846929940669177,0.01609664669369751,0.0
2014-12-19,1.0,0.12828867192976026,0.024943146961086515,0.0
2014-12-22,1.0,0.1252646532005471,0.02246601684169733,0.0
2014-12-23,1.0,0.12559161977381092,0.024598412944201814,0.0
2014-12-24,1.0,0.12912050003334372,0.027141202184048724,0.0
2014-12-25,1.0,0.13060246741610515,0.019207522188375348,0.0
2014-12-26,1.0,0.1335588322797329,0.014697929943471633,0.0
2014-12-29,1.0,0.1281525562049313,0.018868096304522297,0.0
2014-12-30,1.0,0.1303422695405656,0.0015613546721580385,0.0
2015-01-05,1.0,0.13011327776680165,0.034985250397358364,0.0
2015-01-06,1.0,0.1342820137263227,0.013231772871331454,0.0
2015-01-08,1.0,0.13603055981612827,0.007813394744135588,0.0
2015-01-09,1.0,0.13384953851192838,0.008736868835582778,0.0
2015-01-12,1.0,0.14666107846503984,0.016764088549607425,0.0
2015-01-13,1.0,0.14566719343761247,0.017309852476374815,0.0
2015-01-14,1.0,0.14594086600269143,0.011343047462040068,0.0
2015-01-15,1.0,0.14284836015763974,0.006063684104529787,0.0
2015-01-16,1.0,0.1331225400985094,0.005858029492287864,0.0
2015-01-19,1.0,0.1340366585800739,0.006588950104394586,0.0
2015-01-20,1.0,0.1377343310500761,0.009287756432007466,0.0
2015-01-21,1.0,0.1338968127844842,0.012172585595710356,0.0
2015-01-22,1.0,0.1324199454687365,0.014135027975390735,0.0
2015-01-23,1.0,0.13077222807332517,0.01321925245567468,0.0
2015-01-26,1.0,0.134101978486726,0.01972041759074014,0.0
2015-01-27,1.0,0.13543357114664029,0.01883654019840486,0.0
2015-01-28,1.0,0.1356437475202107,0.016486956866709396,0.0
2015-01-29,1.0,0.13872805463743532,0.012006237927413566,0.0
2015-01-30,1.0,0.13265052121989504,0.012780793356575199,0.0
2015-02-02,1.0,0.12988338588701726,0.006928440151628135,0.0
2015-02-03,1.0,0.12761008462395532,0.0077166523978753065,0.0
2015-02-04,1.0,0.12781147790269043,0.0038031268717856337,0.0
2015-02-05,1.0,0.1257923757592155,0.001993009558714731,0.0
2015-02-06,1.0,0.1242793941224081,0.0004939733123519724,0.0
2015-02-09,1.0,0.12392552426311843,0.0009547875187971983,0.0
2015-02-10,1.0,0.1238089100412588,0.0009354684034947602,0.0
2015-02-11,1.0,0.12468829364729431,-0.0006910141403014824,0.0
2015-02-12,1.0,0.12459005583972152,-0.0004158639220677718,0.0
2015-02-13,1.0,0.12261131490275015,0.0004521003026694004,0.0
2015-02-16,1.0,0.11921324999951195,0.0010577892955736523,0.0
2015-02-17,1.0,0.11979099067083432,-0.0013651711239477254,0.0
2015-02-18,1.0,0.11883369524596177,-0.0024452755221419653,0.0
2015-02-19,1.0,0.11980416475692297,-0.002299762987968329,0.0
2015-02-20,1.0,0.1217595875434207,0.001541452022426254,0.0
2015-02-24,1.0,0.1268530302003023,0.00473815865325658,0.0
2015-02-25,1.0,0.1273952919956447,0.0072787339542847995,0.0
2015-02-26,1.0,0.1261055610944105,0.009312619484250051,0.0
2015-02-27,1.0,0.1271350498335604,0.00891824373375591,0.0
2015-03-02,1.0,0.13009721521744866,0.004509796489515799,0.0
2015-03-03,1.0,0.12773665418936012,0.0015952249813424024,0.0
2015-03-04,1.0,0.1277964710626971,-0.00028318184262704493,0.0
2015-03-05,1.0,0.12608976484787454,-0.0028073271737034944,0.0
2015-03-06,1.0,0.1260694854612919,-0.004539536990256984,0.0
2015-03-10,1.0,0.12797825972632423,0.004650251253817711,0.0
2015-03-11,1.0,0.12714851782440048,0.00014881298056065861,0.0
2015-03-12,1.0,0.12704355302300524,0.00013057329222562752,0.0
2015-03-13,1.0,0.12703756739086774,0.0019381476065655767,0.0
2015-03-16,1.0,0.12927529787225062,0.0009838393739466933,0.0
2015-03-17,1.0,0.1305237822544672,0.0008095572768763437,0.0
2015-03-18,1.0,0.13066106293169957,-0.0014770991865057648,0.0
2015-03-19,1.0,0.13158522570360442,-0.0009144052377561551,0.0
2015-03-20,1.0,0.12768587549791005,0.0001254222666154381,0.0
2015-03-23,1.0,0.12679920726244315,-0.0015456771758664556,0.0
2015-03-24,1.0,0.12633217906287847,-0.00029700140691946153,0.0
2015-03-25,1.0,0.12376927334265297,0.004101328532101295,0.0
2015-03-26,1.0,0.12009174865053278,-0.006749739000390428,0.0
2015-03-27,1.0,0.11972756984080918,-0.008597990315209317,0.0
2015-03-30,1.0,0.11963030010699337,0.004677407798936883,0.0
2015-03-31,1.0,0.12139785443472412,0.0009172261520892788,0.0
2015-04-01,1.0,0.11877947065190898,-0.009540047582608513,0.0
2015-04-02,1.0,0.11826617025030074,0.004303318665080227,0.0
2015-04-03,1.0,0.11749548662963104,0.005730170228483267,0.0
2015-04-06,1.0,0.11672579345926852,0.004903235395435884,0.0
2015-04-07,1.0,0.11628330641073432,0.007060070813594221,0.0
2015-04-08,1.0,0.11611077606314237,0.008767259002771283,0.0
2015-04-09,1.0,0.11427135747774739,0.009915062912093695,0.0
2015-04-10,1.0,0.11066650533400005,0.00559291248860963,0.0
2015-04-13,1.0,0.1104201577562341,0.006731564982316113,0.0
2015-04-14,1.0,0.10984120336333404,0.02330353360967234,0.0
2015-04-15,1.0,0.10679657788440897,0.008706006781579914,0.0
2015-04-16,1.0,0.1057623481930811,0.0072510335755888305,0.0
2015-04-17,1.0,0.10776557047604159,0.008974363002615685,0.0
2015-04-20,1.0,0.10946816519374544,0.009712540787170557,0.0
2015-04-21,1.0,0.10974940487313431,0.008441042420916145,0.0
2015-04-22,1.0,0.11046323933403619,0.007257717066110461,0.0
2015-04-23,1.0,0.11211721756310121,0.003560064490014142,0.0
2015-04-24,1.0,0.10903865291525644,0.0075125616908913034,0.0
2015-04-27,1.0,0.1095643391689874,0.00837503139774784,0.0
2015-04-28,1.0,0.11029417881857913,0.004763210153414618,0.0
