TRADEDATE,SU26205RMFS3,SU26207RMFS9,SU26208RMFS7,SU26209RMFS5,SU26210RMFS3,SU26211RMFS1,SU26212RMFS9,SU26214RMFS5,SU26215RMFS2,SU26216RMFS0,SU26217RMFS8,SU26218RMFS6,SU26219RMFS4,SU46011RMFS1,SU46012RMFS9,SU46018RMFS6,SU46019RMFS4,SU46020RMFS2,SU46022RMFS8,SU46023RMFS6
2016-01-04,0.10120671621628757,0.09889456617126116,0.10834052236157976,,,,0.10065685150456591,,0.10253716884501295,,,,,,,,,,,
2016-01-05,0.10127399997715578,0.09876813696626265,0.10930372211305417,0.10419647858026063,0.10042313733058975,0.10418755132411375,0.1005200984533923,0.10055216752538525,0.10161825960622457,0.10089199519954715,,,,,,,,0.09840328854753068,,
2016-01-06,0.10203307525600303,0.09947579466012123,0.10941757216775218,0.1044994610289337,0.10196019864688374,0.10424353880077467,0.10117422203910295,0.1009533179766896,0.10295379243740972,0.1022998722541527,,,,,0.08441766290306149,0.08974664921223878,,0.09763704658411392,0.09816746964552125,
2016-01-11,0.10701973386306282,0.10361586051150391,0.1147893872943672,0.11101739685849696,0.10740131347795526,0.10987646122329361,0.10671886619609099,0.09506879840463442,0.10859191088937308,0.10654167021194538,,,,,,,,0.09925927667275701,,0.0707137699133608
2016-01-12,0.11054349958140103,0.10630994313894292,0.11622272666466021,0.11415305553539098,0.10945157899156552,0.11332153084582822,0.10891344353266595,0.09865910254350233,0.11040853894632328,0.11065973345073511,,,,,,0.1028755587832507,,0.10078145930731994,,
2016-01-13,0.1097801024729381,0.10626376455834152,0.11762100193983319,0.11419707982181682,0.10996788959445479,0.11300333757685915,0.10868591907449572,0.09841027460822675,0.11070207749826434,0.10998300179108027,,,,,,0.10355436001536492,,0.10259401648461407,,
2016-01-14,0.11026191674889944,0.10747810081569094,0.11752503448419846,0.11441962520575125,0.10932739653470765,0.11319559039876995,0.10999227146707827,0.09851466490799983,0.11075916639878906,0.11009245604937094,,,,,,0.09999890418052733,,0.10160896712801745,0.10486682292205293,
2016-01-15,0.11223247563947353,0.10944177363370966,0.11787192102326444,0.11568435891784017,0.11034422752729826,0.11506769405487614,0.11235651163732623,0.09890978700516545,0.11272624348417991,0.11060887474351734,,,,,0.08632267534521806,0.10446052706917881,,0.10413487704990908,0.10429574998627589,
2016-01-18,0.1124898032526055,0.11031892688464308,0.11953735127129914,0.11560228253278007,0.11155151557001211,0.11549175722786051,0.11298626854968007,0.09974441233545968,0.11335883135614917,0.1113042288304139,,,,,,,,0.10438877564005196,,
2016-01-19,0.11063367055707989,0.10881257260406703,0.1184178611682186,0.11423774848430193,0.1100141579103679,0.11450288174061031,0.11241654834854511,0.098259577522302,0.11233360129252594,0.11174440979348624,,,,,,0.10352102692715025,,0.10441295156548487,0.10326842931864882,
2016-01-20,0.11409151712988633,0.11352793139646242,0.12095917666611498,0.11731658629801553,0.1113706906616884,0.11835198263116371,0.1164113357767297,0.10087089221156026,0.11628483923978795,0.1138614698649298,,,,,,,,0.10443473974996266,,
2016-01-21,0.11380430445946327,0.11319252098996527,0.12108408951021984,0.1181811853220994,0.11299793647387209,0.11789430592030727,0.11574171974346491,0.1012732726274062,0.11577869421709648,0.11313426066939548,,,,,,0.10642669332998607,,0.10418353276693572,,
2016-01-22,0.11065390582362437,0.10920514533711986,0.11830797142761254,0.11483541392560973,0.10955664147556374,0.11433591650815252,0.11158813790197697,0.09776415746313923,0.11241171565529744,0.10990821935320937,,,,,,0.10465137767301168,,0.1043757305262609,,
2016-01-25,0.11196380127773019,0.11008084451698838,0.12012010685068049,0.11568772602133384,0.11021464090971037,0.11578658287371597,0.11231236037012934,0.09944143702220841,0.11270667224787131,0.11156295604097474,,,,,0.09016964183909648,0.1050280930340671,,0.10463313561014749,,
2016-01-26,0.11086662890697643,0.10837634573934694,0.11836902609671573,0.11432091988344768,0.10874943889891849,0.1136965492471842,0.11050093370033559,0.09814856200503395,0.11125516837777667,0.10929895922283997,,,,,,0.1046962855220396,,0.10489098171745567,,
2016-01-27,0.10904902994908285,0.1066607893670806,0.11698155397675811,0.11238610005808257,0.10758925183657939,0.11261650986627368,0.1091944161554271,0.09666898120859646,0.10984139333195736,0.10981889015791278,,,,,,0.10329493103046483,,0.10409512292067201,,
2016-01-28,0.1079621711441793,0.10566579846543749,0.11431928796756001,0.10220989024037365,0.1057045418915233,0.11124230106992557,0.10781220114545495,0.09513428667051163,0.10837089012616888,0.10703140325523909,,,,,,0.10270864626269857,,0.10361178825358286,,
2016-01-29,0.107464602300259,0.10562028881566633,0.11545798672506602,0.10202678213901281,0.1072226464739754,0.11100350736514555,0.1076306249348938,0.09523626453834393,0.10971825277621648,0.10816787542148472,,,,,0.08422786813872947,0.1016178006294732,-0.08964628681041906,0.10606360426129115,0.09531790405293415,
2016-02-01,0.11072866212150564,0.1072789004583926,0.1158313454004472,0.10429355390442628,0.10805408201687433,0.1136946224251068,0.10931593388432312,0.0977722710580274,0.11107599472436333,0.10952520671243282,,,,,0.10500023085490433,,,0.10616296219396451,0.10273123743336786,
2016-02-02,0.11095682583750777,0.10805050079531439,0.11881521562324665,0.1051786127708309,0.10925884225142427,0.11488695443557766,0.11061379943033307,0.09885005994702178,0.11221107459835405,0.11067712851273864,,,,,0.11069861574310642,0.10427607489509777,,0.10652567175934165,0.10278383029746077,
2016-02-03,0.11044636670169343,0.10782188401239735,0.11625926537348982,0.1035247825295448,0.10916834128809759,0.11318488941196612,0.10949924054833328,0.09798021627858357,0.11142992019576269,0.10994929375665626,0.11040112153295896,,,,0.10881571971987107,,,0.1062293295747632,0.1003710377379984,
2016-02-04,0.10833744916810452,0.10654436914356552,0.1001800246665572,0.1030965719871741,0.10851888114512515,0.11147613561273863,0.10858557858223021,0.09565833647157797,0.10958699077017395,0.10818330574281088,0.10798548869117201,,,,0.11078022661788729,0.09776944416732736,,0.1052819311382093,0.10165048194089744,
2016-02-05,0.10884694786566601,0.10601394266227938,0.09965402343046323,0.1027904599381959,0.10809476102512769,0.1119293796508406,0.1081549902006771,0.09601776950397008,0.10964378123911447,0.10849682163451212,0.10830554191338085,,,,0.1108210824352015,0.09813426907750329,-0.0902354019816295,0.10580358736144024,,
2016-02-08,0.11053153380863448,0.10713719903444348,0.1022421684252273,0.10430542513155704,0.10981013094609178,0.1134342590247304,0.10942959284139635,0.09782636990712375,0.1110025933115144,0.11007288148972817,0.10991545116738194,,,,0.10901563070182477,0.09833367481934191,,0.1050888097281477,,
2016-02-09,0.11190363948857578,0.10827355451928213,0.10218287282291877,0.1052955552277251,0.11041091379819262,0.1142328470150085,0.11043832212445813,0.09792734847990835,0.11225914545979714,0.11039165013902963,0.11055001329571905,,,,0.11001549916917426,,,0.10659435563615428,0.1031535523054885,
2016-02-10,0.10986239526545181,0.10704489114600511,0.10143826462558027,0.10393341775254061,0.10888143203244607,0.11326128523802603,0.1085603931120425,0.09751139098881739,0.11111818772284261,0.1097870863114645,0.10963702418215751,,,,0.10173077328826455,0.0981672122498863,,0.10484685748705501,0.10320659542185893,
2016-02-11,0.11090649595540476,0.10818072178093249,0.10257391804463435,0.10448209710822748,0.11077207630782829,0.1145925004730735,0.10946457681495081,0.09856318555494636,0.11268957986015479,0.11132693623222444,0.11069407376383886,,,,0.10724149374049825,0.09778458251945281,,0.10649583532110814,,
2016-02-12,0.10966209238684284,0.10704327281533639,0.10186159834754453,0.10417347504510682,0.10909070546588368,0.11314247034347477,0.10914378505176821,0.09765645782360646,0.11113839367338497,0.11013088898616723,0.1096688574957973,,,,,0.0992631585490928,,0.10654595163883859,0.10331285185969474,
2016-02-15,0.10871958224618632,0.10618471181263932,0.10132649152717665,0.10324929697459939,0.10794878958624213,0.11229230408411477,0.108301164490777,0.09722207544566615,0.11057203955470528,0.10928527888886326,0.10901158340863519,,,,,0.09745151156425887,-0.08508947202138548,0.10556234740990739,0.10357284490021808,
2016-02-16,0.11025787455879404,0.10676902548794359,0.10185877711440212,0.10453195241760269,0.10928455681120412,0.11407905126289525,0.10901193119004626,0.0977501638799949,0.11098775629605212,0.1105441230511439,0.10841248148985962,,,0.1652975647800163,,0.09886949032562169,-0.08351280019309582,0.10666324916367813,0.10334929006872517,
2016-02-17,0.10924903455347072,0.1061740487081649,0.100262127072631,0.103268511411984,0.1099425315604094,0.11216520079869921,0.10791068830239475,0.09660281684780593,0.10987882171897444,0.10901520673176497,0.10778433608963892,0.10605911512273601,,0.15545119413775177,,0.09773403985060121,-0.0839141975852868,0.10669681069165593,0.10383036205848145,0.07828498531785785
2016-02-18,0.10676664204819446,0.0972464269605738,0.09993988562345377,0.10166846735743296,0.10753383916236774,0.11033629302494061,0.10608023274500042,0.09539290149328522,0.1079096620383711,0.10822122715160452,0.10558062482124264,0.10454768716254234,,0.10914412941842015,,0.09600900473697886,-0.08657762197728783,0.10517342514737259,0.10114586554541465,
2016-02-19,0.10814474570141465,0.09836961137013413,0.09961884223358895,0.10128611567153217,0.10695869830395865,0.11029802437601377,0.10724441121707544,0.09539938046851536,0.10879912448146029,0.10703243145769512,0.10692393556991416,0.10527234365611084,,0.11561932859528698,0.10206250889171288,0.09806197068843402,-0.08669929552758976,0.10528711656664448,0.10169236746847561,
2016-02-20,0.1071075176053915,0.09798497236322123,0.09908600468183143,0.10120425159814306,0.10705244752721302,0.1097842395656358,0.10681654160727887,0.09435558185957575,0.10720450212331317,0.10727671566949715,0.1065192090437634,0.10485109276370479,,,,,-0.08934886168340729,0.10544867618991428,0.09639265973490263,
2016-02-22,,0.09723234906658215,,,0.10724007370436021,,0.10606285276841247,,,0.10734069679205556,0.10656331013291677,0.10368003013089055,,,,,,0.10355575439304553,0.09890387869691661,
2016-02-24,0.10691922205306498,0.09682962970883922,0.09948501715392112,0.10110268243755,0.10668404705272556,0.11068444301705993,0.10574698645221327,0.094210333110371,0.10789575551664977,0.10718985081046531,0.10633045102915982,0.10386247022761333,,,0.10404955009416443,0.09603808929386512,,0.10312975684394471,,
2016-02-25,0.1047171579127286,0.09537941161971238,0.09705876071629213,0.09902692339241576,0.1045542466439884,0.10765651306480255,0.10416018445778522,0.09260131754551015,0.09738348635832138,0.10541541900656212,0.0989999774676767,0.10218138167842923,,,,0.09556236188620855,-0.0896985237697306,0.10214397260086355,0.09905582696418293,
2016-02-26,0.10404625901547075,0.09430153130375701,0.09653087801546516,0.09917825682604131,0.10427720570595582,0.10747036562665363,0.10302368944298602,0.09219000118585353,0.09678007562816193,0.1044800946811623,0.09768404681273807,0.10140773119249516,,,,0.09549085355572343,-0.09095075701525579,0.10202009747077001,0.09947294124709645,
2016-02-29,0.10457777948207071,0.09436278454429772,0.09683136704797621,0.09863199401868779,0.104036988420186,0.10728187369629535,0.10341714529733913,0.09143838078974753,0.09688016997127376,0.1044198953102702,0.09744625759940294,0.10087220724526978,,,,0.0961346725963584,-0.09178834575499183,0.10195925817649618,0.09926048621859017,
2016-03-01,0.10191588224748921,0.09180818621821714,0.0944846056504317,0.09574220462959382,0.10188518512928639,0.10429196293654851,0.10042338122104782,0.08906069097583216,0.09394246137019326,0.10203569526005783,0.09140272169560415,0.09909152259591539,,,,0.09382365506552637,-0.09483215370138522,0.09985093139015783,0.09931178819615909,
2016-03-02,0.10198509509434517,0.09239470642881824,0.09534262482343855,0.09602925137740426,0.10179229512967505,0.10401314273968444,0.10077988221255907,0.089348857996914,0.09420156219397076,0.10234495606461429,0.0950751732954112,0.09905502212838775,,,0.0972774872486558,0.09368942468191281,-0.09608001111690065,0.09928140129648962,0.09633883884958323,
2016-03-03,0.10134917307685838,0.09180023137558223,0.09354939223857588,0.0955341158233227,0.10122320824244696,0.09550983571395869,0.09408773022486844,0.08871935661057488,0.09352559423197533,0.10137321805564264,0.0947439972038501,0.09823843201280427,,,,0.0931937035218771,,0.0996111347167712,0.09698879539324937,
2016-03-04,0.10057371999752401,0.09105287857942339,0.09301778079771339,0.09451740660375091,0.10032717390959442,0.09453830070731517,0.09338296089334241,0.08790411883017193,0.09302212901839135,0.10168174320958226,0.09415362684344732,0.09756957657677992,,,,0.09272943407430978,-0.09635260689842631,0.09904349026231112,0.09703885890840093,
2016-03-07,0.10050086535299747,0.09068191505667189,0.09436536117637596,0.09513077324978081,0.10077603209648979,0.09514347537350441,0.09343751929217509,0.08747255206314522,0.09263065871961104,0.10198915717219603,0.09300011848408087,0.09545736190457717,,,,,,0.09651830567734827,0.09718937141388659,
2016-03-09,0.1016854109005225,0.09138332155838605,0.09351149216132064,0.09512289147775478,0.100589776230371,0.08712979660933327,0.08810463264383926,0.08838994050028884,0.09282767386514464,0.10136695307528347,0.09484349645476485,0.09739005939564885,,,0.10643141443726975,0.09233067350646237,-0.09815933713176658,0.09944851758880113,0.09668760675405001,
2016-03-10,0.10152926972716944,0.09182033939728564,0.09445419282134647,0.09567699482812358,0.10177838071233193,0.08808327248279581,0.08844670254443286,0.08922035617825831,0.0942327123250844,0.1016760926235696,0.09438188062998071,0.09747995681787378,,,,0.09248243793062572,-0.09829950894172086,0.09877877275379443,0.096857993882403,
2016-03-11,0.10233800224457508,0.09224193487039344,0.09371053878957353,0.09604784145774369,0.10157453677631317,0.08834561558986062,0.08886809720648557,0.0891606310815133,0.09440753428494966,0.10281965968939429,0.09433808580439326,0.09837290091707562,,,0.09100290831776235,0.09298842600676568,-0.09844006866642256,0.09910630382455121,0.09678773598448062,
2016-03-14,0.10283707374934946,0.09322231389919534,0.0957093312717039,0.09727579182424384,0.10265817529709048,0.08977265131410447,0.0902232129682807,0.09032000514061217,0.09540689057998736,0.10355198578062805,0.09515851822538773,0.09917393182941434,,,,0.09318086164188716,,0.09889872750073327,0.09705896213042693,
2016-03-15,0.1043430578612667,0.09414101825169698,0.09664517331822006,0.09768691878099983,0.10323145720877047,0.09017101795085163,0.09128750369820592,0.09167888380354028,0.0964273747500993,0.10407722006389383,0.09691793197982719,0.10099183923348667,,,,0.09294929137279331,-0.09787906237730665,0.10150247868608725,0.09710933935871771,
2016-03-16,0.10298049515779843,0.09369442855073054,0.09591478710999209,0.09667729883232086,0.10287847996207414,0.08933712647089656,0.09028692023744608,0.09029687388561079,0.09539396493953685,0.10334426734714518,0.09592390238843028,0.09997674238812378,,,,0.09036858294832452,-0.09835923313437116,0.1010726397221887,0.09524033292142163,0.081480170461795
2016-03-17,0.09967603247406628,0.09072766322977895,0.09324900244335887,0.09313683920129448,0.0985951708717943,0.08687995273088547,0.08754597390290726,0.0858893945430632,0.09234919627086308,0.10052669913316052,0.09246203914575031,0.09640955176064073,,0.0736496655516758,,0.0904311847580418,-0.09929166091528609,0.09898911521828517,0.0964866902992792,0.08217605155770581
2016-03-18,0.09873483828916836,0.08967915164013059,0.09398572608273321,0.09224533846371656,0.09956001228532231,0.08552732081505532,0.08645545682854124,0.08662136704265451,0.0911348806934397,0.09942620200596389,0.09226246901569342,0.09510252412142746,,,,,-0.10168356297730378,0.09769177896801062,0.09533889257112878,0.08287580340896432
2016-03-21,0.09922205260272632,0.08971355506566792,0.09458711918013564,0.09321006963373484,0.09964367214618752,0.08555122558681193,0.08681437490767964,0.08681858205509509,0.09158491625440994,0.10072926450746394,0.09256843294404232,0.09581352299351839,,,,0.09068101002675763,-0.1021244979839508,0.09985943662509696,0.09429518421432072,0.0834408642361449
2016-03-22,0.09971359346842916,0.08981925729191108,0.09375061850083212,0.09326546423381933,0.09997165002577107,0.08580716946672265,0.08673000284383905,0.0872007082649045,0.09184056781541271,0.10145845368710842,0.0931465717645019,0.0960944998259689,,,,0.0914781251850372,-0.09583774554185034,0.09839850489819825,0.09434413188779614,0.08401868388722543
2016-03-23,0.10091488004496867,0.09188141312616761,0.09491907112172603,0.09401246979134448,0.10074277884006702,0.08740687985974746,0.08869546045240999,0.08834635726015484,0.0936653792587549,0.1031999795600111,0.09494394022665298,0.09807955286790834,,,,0.08789446027392915,-0.09208318231682858,0.09839764285210073,0.09498830209346515,
2016-03-24,0.10183927987507924,0.09223290199502937,0.09583697790622384,0.0959622031806295,0.10268649767653278,0.08871348729236986,0.08932319028751588,0.08901961982320325,0.09437284437251797,0.10334810935544911,0.09496534246487966,0.0992957986187222,,,,0.0953242956676867,-0.1484545926573609,0.09906691139204654,,0.08479065391444032
2016-03-25,0.10182502962741667,0.09171648178512505,0.09576825834984035,0.09517111358473507,0.10147881050271745,0.08771360707738018,0.08860183121717348,0.08819430121939037,0.09356694020848927,0.1036654915672132,0.0949736364081434,0.09816425085353365,,,,0.0925554749717977,-0.14868185680851947,0.09775387064234349,,
2016-03-28,0.10212536273088565,0.09143099224354656,0.09564832190825374,0.09580497948848846,0.10305691688864228,0.08795772280131561,0.08838344860948918,0.0893926465643632,0.09392056775086291,0.10398621184834146,0.0946831479037221,0.09875102017730163,,,,,-0.15059536727977282,0.09908390170879125,0.09583512590079935,0.08621894256444283
2016-03-29,0.10262683922074103,0.09249183079492168,0.09618328360525458,0.09609575503340026,0.10352371894593183,0.08840943769692663,0.08926854247553896,0.0897387037587395,0.0943959507481272,0.10371193551366106,0.09519139877248585,0.09928555892472117,,,,0.09400578819931223,-0.1493588929837483,0.09936827303394788,,0.0868107282877716
2016-03-30,0.1012686664302993,0.09095266994541368,0.09628760636141298,0.09485720183202997,0.1013794358689168,0.0871345123903894,0.08782335968046866,0.08837179772181565,0.09252389007383732,0.1029297000753449,0.0949364388729685,0.09767457433861788,,,,0.09272935865760022,-0.15424666434268733,0.09863911573374176,,0.08753853471917597
2016-03-31,0.1007709780611955,0.09090826992430852,0.09574322599928227,0.09540464108668964,0.10184267738417531,0.08733130966642137,0.08762172578033631,0.08780105245177575,0.0921470165278753,0.10345972538796987,0.09473426731124869,0.0978638221526959,,,,0.09249682707449669,,0.09777813250212673,0.09601420976013446,
2016-04-01,0.10206327427940325,0.09118000727213685,0.09584725950188444,0.09553001393246426,0.10193476820371468,0.087550244831081,0.08819600098832023,0.08873122503377974,0.09325378471454349,0.10369416974067835,0.09553378980189595,0.09811003367147389,,,,,-0.15462201237445045,0.09803527829142449,,0.08833504445111959
2016-04-04,0.10205550730605849,0.09193200787114895,0.09659518395656128,0.09524970498023622,0.10258611632743309,0.08757661405919095,0.08836788120975739,0.08864688444053137,0.09318050131799142,0.10372340002327073,0.09553341899005553,0.09811518401580693,,,,,-0.15045825445759436,0.09811348085932207,0.09623461327770465,0.07833753384914313
2016-04-05,0.10212757009985966,0.09222492550780599,0.09713624682705992,0.09671805820021499,0.10282955284625198,0.08838665363002596,0.08917263007363246,0.09006354480369475,0.09440416605154008,0.10442405130222279,0.09596617058818363,0.09953281035342415,,,,0.09612732447495172,,0.09867210998287111,0.09623676381222479,0.07952809145133129
2016-04-06,0.10326556579109764,0.09198798045538593,0.09702429414484477,0.09689264893646395,0.10352383826678305,0.08810380495419519,0.08882168608988246,0.08949081818781628,0.0939150779679481,0.10504614776718235,0.09616099597195894,0.09958263397432332,,,,0.09333345024168177,-0.15320960710354325,0.09888176225237834,,0.08034616518995852
2016-04-07,0.10394669621757505,0.09339442590787382,0.09850470856694926,0.09723666611344123,0.10399491327333152,0.08946808995411591,0.09027340831026638,0.09085321107084453,0.09579607029226328,0.10592839996264476,0.09696920654411331,0.10076280222055442,,,,0.09309987285524159,-0.1533977325969571,0.10114743270325947,0.10000638365370369,
2016-04-08,0.10320947312738887,0.09261498065713973,0.0979804983090897,0.09712335643831196,0.10408966486779206,0.08863280552783664,0.08943379335572799,0.09046931108332684,0.0949345928951746,0.10518382605917558,0.09681840762490196,0.0997977310287271,,,,0.09361420304206604,,0.10041504725063537,0.09826142372500059,0.0808411929293095
2016-04-11,0.10328390613047693,0.09272366627765231,0.09817137312841154,0.09722269919121872,0.10409153800202559,0.08850734090820866,0.08874456574138126,0.09009336622351878,0.09458109539726971,0.10654492917724614,0.09647254940252259,0.0996018428072802,,,,0.09231549937718019,-0.15652606644297415,0.09990230157998477,0.09863761095378265,0.07198745832782928
2016-04-12,0.1034737664798955,0.09220399943307667,0.0976652737667081,0.09687386095643323,0.10371772713996422,0.08835552985429969,0.0885561258852577,0.08916244446431919,0.094736732528663,0.10579237549392048,0.09653542880501927,0.09927814038906818,,,,0.09223127064719233,,0.0983657703857715,0.09805208447752205,0.07288404977409293
2016-04-13,0.10348874138703897,0.09271639559093597,0.09891783277083979,0.09721543142046264,0.10456567870961722,0.0885768515253021,0.08912128626088445,0.09029311011426135,0.09489240833609915,0.10594696710163135,0.09713294969170357,0.0993565879869533,,,,0.09140317883333347,,0.09906383124710626,0.09908607827446836,0.07341986162680685
2016-04-14,0.10335988739444536,0.09275324071674641,0.09875710323070366,0.09639105013097869,0.10413078396768731,0.08875458972437335,0.08931057813515941,0.09066134100270329,0.09450737402371884,0.10627013501159037,0.09642083779671305,0.0991625720945,,,,,-0.15232627292828005,0.09931831569412378,0.09791075718430976,
2016-04-15,0.10328843495045341,0.09279761081245455,0.09842978946359739,0.096803867966951,0.10418869889551875,0.08891125853780137,0.08947499953561759,0.09053707322751246,0.09453448069311524,0.10573773656756347,0.09672376762481077,0.09960011140982791,,,,0.09153181267651693,-0.15491899391542208,0.09914112195303133,0.0973518503966213,0.07449870590559092
2016-04-18,0.10394590986241045,0.09321849882791489,0.0995544570443996,0.09745058557652289,0.10519905414162155,0.0895582001507168,0.08973820421566088,0.09078065465482409,0.09552222246258338,0.10607177947611669,0.09719981739192728,0.0999809720894118,,,,0.09220300891513053,-0.1576479220104205,0.10036452732908993,0.09996703663889085,0.0750173977074166
2016-04-19,0.10384386059927611,0.09221915864914859,0.09816274313771355,0.09707655904367492,0.10400132380784603,0.08891951800191115,0.08890219411301571,0.09023182408616796,0.0943152568937743,0.10616204513364128,0.09630686710009594,0.09881011048612147,,,,0.08029061692508115,,0.09924701871665255,0.09694809508489187,0.08087387064740877
2016-04-20,0.10250860816328525,0.09138590200843055,0.09830980427573056,0.09589441136857726,0.10390625909790144,0.08852455330346791,0.08847724587377707,0.09030134726665252,0.09368716592199344,0.10573205411137133,0.09570243532999002,0.09834721040187763,,,,0.09111032012416515,-0.15419544703157023,0.09859588896546304,0.09760922535808522,0.0796458381777439
2016-04-21,0.0929350171338942,0.09229145539251896,0.09886821033929852,0.09666159235643385,0.10437959493505937,0.08821875400397523,0.08882267145276829,0.09004693477489659,0.09419491544020787,0.10575704494435337,0.09632556665930604,0.09895207399986578,,,,0.0914722613031771,-0.15366000079820982,0.09856384823292136,,
2016-04-22,0.09288769494052176,0.09251872372383597,0.09941792345841785,0.09681568182846745,0.1050519377271303,0.08839687589482989,0.0889502175421108,0.09044267862681295,0.09467640527565521,0.10673893438600732,0.0966294688898019,0.09898784464369312,,,,,-0.15911721488844835,0.0985941864839236,0.09771257118916617,
2016-04-25,0.0932987115172811,0.09321943044431205,0.09975196114088522,0.09684170052711695,0.10530491944061397,0.08923078063969904,0.08958251711361419,0.09081841500438348,0.09523009526172099,0.10680554142985121,0.0969535027909584,0.09982728514343327,,,,0.09104017290429649,-0.15854900628947824,0.09868548752908206,,0.07825599186344391
2016-04-26,0.09355532725473133,0.09327224070682778,0.09959515152782927,0.09730456841583414,0.1044841850135167,0.08944366819520805,0.08993156960356453,0.09079116076854167,0.09551761009826555,0.10728068074569982,0.0966677410140651,0.0997764271744545,,,,0.09239598180594027,-0.15874769605856784,0.09886438561456919,,0.0786896795217178
2016-04-27,0.09326085435641158,0.09290543933012521,0.10001653017215664,0.09743360213049349,0.10496392508111639,0.08929048962133321,0.08940898455246675,0.0909572016396133,0.09500086788566237,0.10748264327355826,0.09667736812277923,0.0990356325671963,,,,0.09216141211443493,,0.09911851946225848,,0.07874252508521314
2016-04-28,0.09177882088834308,0.09135779272223189,0.0991916631471457,0.09634160089083411,0.10387576127019177,0.08758420492328445,0.08794968215732268,0.08998373206289839,0.0933443369816331,0.10637037538158213,0.09526869473613397,0.09749609817525524,,,0.12059575403827809,0.09237702202269296,-0.1622590316154791,0.09803755587048917,0.09680084038494984,
2016-04-29,0.09074561347190004,0.08967351746465585,0.0977401081130355,0.0944759767503702,0.10419964193082704,0.08598251392023351,0.08658794878730583,0.08946707203256908,0.09185457932684526,0.10534807390972153,0.09373740351036405,0.09572214726835579,,,,0.09244269842020904,,0.09770024899887533,0.09685221362319452,
2016-05-04,0.09212929775111495,0.09086618403157978,0.0994124144004585,0.09586790979054739,0.10439846588156644,0.08740740246566409,0.08790413349194076,0.09063853729973093,0.09313439996855283,0.10639516528774681,0.0949766091909747,0.09686300424826459,,,,,,0.09789514147523504,0.09662170042234544,
2016-05-05,0.09208206372232974,0.09086929576169882,0.0995196859649982,0.09594929607600414,0.10453049043493462,0.08745203405440398,0.0876226902928884,0.09054454092963625,0.09333155368476653,0.10668042648405407,0.09530860500701846,0.09689466276441262,,,0.09698629649932353,0.09058698538993815,,0.0978810919607728,,
2016-05-06,0.09225570686274757,0.09046635002599084,0.09963396265191247,0.09619529788449745,0.10453580049208124,0.08783002479538227,0.08759336352447805,0.09078060713917674,0.09297152810372505,0.10635974859576275,0.09510157792643639,0.0966111892619513,,,,0.09215088911685124,-0.1639007481145698,0.09754506835592075,,
2016-05-10,0.09239850661275384,0.09092287145082822,0.10031661987096331,0.09630155140912802,0.10450338826922058,0.08779394496142395,0.08759405438476156,0.09077116163601266,0.09359106280697436,0.10681868355036857,0.09562063959310883,0.09707014703087612,,,,0.09166120946944985,-0.1647334360408803,0.09816473216982606,0.09927274766068324,
2016-05-11,0.09135643673031899,0.08978580722824768,0.09951985228322113,0.09492744010523672,0.1036383740117276,0.08673975142492271,0.08663517187452108,0.08965813364418447,0.09176437064072024,0.10626690542579928,0.09447919889384189,0.08994251213385757,,,,0.09172687053029517,,0.09769544440246147,,
2016-05-12,0.09114428941729144,0.08950869734929101,0.09918583953531213,0.09522065699551904,0.10404374012134214,0.08656581375456922,0.08644918228601971,0.08989002329067029,0.09246195773619477,0.10616534441252462,0.09446149108854357,0.09010108127467675,,,0.09723812336361064,0.09149087829095061,-0.15780277017237712,0.09641917918190583,0.09448494462029075,
