Dates,tau1,tau2,beta0,beta1,beta2,beta3
2016-07-06,1.672252787988881,5.799119252296935,8.900785373558158,1.293818219130655,6.438008670722475e-08,-2.5018331737354123
2016-07-07,6.504865277151499,26.41030833974038,-2.4062978758187152,12.382145648042876,0.37970600943875,29.132471495100326
2016-07-08,272993.149259122,620998.0342886066,-296139.7533933961,296149.1661861101,103343.01204058938,378491.23211426707
2016-07-11,1972680.5776825014,608219.7231596527,-728490.5318239055,728499.8988989076,-884742.6335864329,441579.0093095376
2016-07-14,1.1766542751890325,4.687518929588195,9.247794168105248,1.048351842651004,-0.19687147710969344,-3.2172665479619647
2016-07-12,3.268937672419694,25.060516065747635,5.1432687315795675,4.926843167245311,3.7722953676230107e-07,10.608069033233381
2016-07-13,2.648931083450159,31.300208753036443,6.514684758831876,3.5809989179030715,4.7680379527197104e-08,7.319115959497398
2016-07-15,1.2100293631473429,4.712986206069173,9.24314752953001,1.0414079838857924,-0.28805010059878533,-3.0223246786677995
2016-07-18,1.3902886173560602,4.388312176907948,9.280873202912177,1.0318135450301524,-0.602722639929547,-2.8039111903155525
2016-07-19,2.330779874991798,25.72785310859767,6.677995206035969,3.4415897601624614,9.044882458438234e-07,6.834929534779853
2016-07-20,1.2244215715594648,4.580372224489059,9.293906393841343,0.8568662588683991,-0.05638860473024273,-2.939266264376018
2016-07-22,0.9305374698215667,5.123095354715028,9.388455034189555,0.7737090490559777,4.5887494464821993e-08,-2.836260576999427
2016-07-21,2.735762977585294,46.79275511860486,7.9432389316810985,2.171948257190797,-1.414634850469459,4.181869872353319
2016-07-25,994153.4265738409,15.72352927749142,139028.3517393376,-139018.5173913305,6911.491002007466,-9.582513429253085
2016-07-26,2.0607389827160585,26.862666305345954,7.2968457959490305,2.7929389195091434,4.905843002128279e-07,5.467041063868177
2016-07-27,1.9727676900722537,31.392283436473498,7.455050340436445,2.6277953896188064,6.678376906406759e-07,4.915795704400777
2016-07-29,1.1906256882793127,157.60995631916225,7.893163635977778,2.1091931022074126,0.48368485110281084,9.353635054480602
2016-07-28,3.3878646770181113,3.3878646685115323,9.124658792286928,0.9228519330248177,43.546053164581096,-46.717375708853645
2016-08-01,1.7112154868922558,5.172529261303917,9.086735416267542,0.8461433514899347,3.057119789109769e-08,-2.716955622387518
2016-08-02,1.3092202677272575,5.871290860686818,9.128267090060188,0.8066737889098474,4.384334233721651e-08,-2.590373829928842
2016-08-03,8.509926733672273,24.3602059563037,0.31000238439961125,9.370555904454118,-3.750840215597867,23.62782190553913
2016-08-04,17.448480175355748,10.093942645542207,5.627783707061555,3.958554784580281,13.93970953067305,-11.180671100898586
2016-08-05,27.651011051471944,56.05008530513777,-299.37310512479706,308.8904986171319,-57.33938381023292,715.3244818284154
2016-08-08,4.007497043595115,24.224588586294562,-0.12604809900600109,9.67146748494504,3.671081828840114,24.13343154884044
2016-08-09,70.57753585614343,6.735057765665335,3.00132319617535,6.626837318301036,6.681874198389991,-4.63584458728851
2016-08-10,11.360656592924729,16.392654707342448,2.887082004756852,6.722430111194833,-24.333047561507748,33.917058087850606
2016-08-11,7.198490113349234,27.48898477484579,-5.94997554096237,15.574842311190505,0.4590989698123512,39.28001214609348
2016-08-12,10.555674619039635,22.301570059811944,-1.0435957224298116,10.68424496798206,-11.013851263124991,31.70234923002962
2016-08-17,11.275395435477904,19.803468592505364,4.334633066902502,5.255079897529688,-12.488363851906694,19.992574240932246
2016-08-15,7.201735805076549,28.26867212451903,-1.224252719255438,10.830218372282815,-0.5993338560388282,27.304903786932343
2016-08-16,27.07682799668899,35.588962329556686,-105.00457251414883,114.57303429074966,-252.08581046255654,462.54537928803273
2016-08-18,5.171656868077909,28.72565043294211,3.387054871651144,6.255829799157678,-0.052274542772590894,15.44021857459764
2016-08-19,8.35655175133489,42.375929546371744,20.908423830706518,-11.336458029486565,-10.960097815727675,-29.0470324509794
2016-08-22,5.285865695882176,27.901677040934253,-1.3122701661982576,10.844319978347183,2.576463381665307,28.086648591935486
2016-08-23,5.2223105757370725,30.538077676000647,3.546911361625993,6.0416761866758995,1.0917162649835285e-06,15.30287923955763
2016-08-24,3.2927161580503546,59.84800754939954,6.8020442636580185,2.771035346058755,4.0511252395929144e-07,8.666148734096161
2016-08-25,6.600479084860291,34.65655322324145,5.5310297557180395,3.931957354195646,-1.8001384932214566,10.417518634254598
2016-08-26,15.083468603896762,118613.20303328882,34.27488206755463,-24.946644827451436,-24.335611326946115,-60305.37686153063
2016-08-30,37.09869370140777,47.03564627522071,-236.80263308132993,246.0899357590634,-562.5948309993408,1004.5759228793297
2016-08-29,4.751219100197559,4.526206859290763,9.378786472799234,-0.0868480258391077,-35.50574054733771,32.03024367091193
2016-09-02,31.615858222990678,8.827205104335071,0.8787527402411723,8.386045487048332,16.378590677052358,-7.374556174440926
2016-09-01,17.17522124393031,12.856149348664502,5.453713881987465,3.7516435240821107,29.656570475982956,-25.581537578352552
2016-08-31,16.16166691999147,28.184133122894863,-17.282979298420955,26.51953952890932,-28.702140701293196,82.73351550591258
2016-09-05,4.474210707623017,15.521759372250768,11.595472157637932,-2.1925353369257103,-4.162118291904819,-6.515229054886453
2016-09-06,4.692013364794177,4.692013412394833,9.366370005094216,0.11626194061954952,-27.610831294201837,22.97824207280346
2016-09-07,430904.5645421543,378671.3865576226,-140266.41531386622,140275.17115983507,262463.705807331,-123171.41500274354
2016-09-09,382333.0781784566,454324.698898548,-213940.746333522,213949.53498681376,-109660.11610121027,368088.5106837962
2016-09-08,7.317206243376462,2.3306632098216418,9.778250830787345,-0.15900236902638776,-4.213965020505392,-2.278950971887746
2016-09-13,1.086772872579027,5.296299052922884,9.448188945808484,0.010952553613523541,-0.8311094191101461,-4.134196165566857
2016-09-14,1.365878408155628,5.436267239902775,9.396896157611726,0.024171845886282645,-1.1744227980017068,-3.627017470713236
2016-09-15,5.006028108607654,21.213014250904326,-3.0400957654769742,12.32604653654691,0.4609199716768802,32.66749493103904
2016-09-16,47.21437748761125,2.841273589607007,24.116296301787642,-14.480574869252465,-20.661471486878128,-3.524248275384921
2016-09-12,699038.4302252305,663824.3059018152,-274242.084519277,274250.8621489023,-368866.748914876,585413.2334674583
2016-09-19,4.701097371158037,0.8761713984414168,9.151582076656176,0.5708947871509031,-3.5329458332485535,-0.9360555167170825
2016-09-20,847967.4587001787,679773.37152095,-812000.19883424,812009.168467191,-484030.7199698598,1007094.8523462415
2016-09-22,4.074812790311842,1.1295792546767942,8.80131830085156,1.1490497475312118,-3.012491151176846,-1.7092383766816845
2016-09-21,405149.6866293991,307762.34178155364,-36981.33683182431,36990.23365264578,-317323.61770048505,253771.13670354307
2016-09-26,0.2966385741867529,6.481873509895576,8.382698362465742,1.551949568214237,1.2724246198230573,-0.7646106223197278
2016-09-23,1.0097264407125035,7.7072781848779,8.679337622730667,1.5102600384287235,-1.7589710937149068,-1.45111028795663
2016-09-27,538639.777547755,564569.3493807565,-524550.7345019698,524559.7615888796,-240502.4815130754,759154.3538507588
2016-09-28,0.5902849549362879,79.56175476525397,8.115022114070548,1.9804128993087144,-0.0023225328244776532,0.3378657947610304
2016-10-04,0.8985566664314728,10.505459695290426,8.321066045168696,1.8467061929006316,-1.5282168250852712,-0.7910755651689027
2016-09-30,0.46880276444279245,68.73034987748515,8.120482236513539,2.0485312081467884,0.00035862832191461795,-0.12853728380402812
2016-09-29,0.844644942914233,0.7850818265401764,8.084204212717761,1.9945581565920096,2.084622326552466,-2.9537422923197294
2016-10-03,882830.2256185221,519920.93596187676,-618837.2125525319,618846.1119877745,-220038.1613630277,451861.313140523
2016-10-05,0.5280431066118838,13.730339966112524,8.171203034052574,2.106119177638236,-0.31938517864884,-0.18549026139198785
2016-10-06,16.66912100077762,1.5984721887762752,10.82748458700821,-0.8648170161016648,-6.7611004641898775,-3.344270929421308
2016-10-10,0.8068315811189384,11.106398002447456,8.832941301947134,1.3381354044151785,-1.7081916431312167,-1.9130032748952845
2016-10-13,0.6902569499759532,11.355598722831234,9.208625519442926,1.289150397841297,-2.502980358152317,-2.7823833336534456
2016-10-07,176981.0953847088,2.7024408817303978,-41833.09312739943,41843.050523611004,24820.85293511187,-4.875203009153486
2016-10-14,97295.40501767353,275211.0471357042,187753.0682229094,-187743.9959241824,-34245.92787930376,-453524.24429143907
2016-10-11,1.4473129922028662,0.12333006174776473,8.222777105701944,0.2531851174184747,0.40051724309094405,4.453423410761198
2016-10-12,117.55217121984818,2.4035944032926135,29.821259638280544,-19.99157193683022,-33.11328512439573,-3.8619402719829026
2016-10-18,0.624409427127534,10.508184982950013,8.95250855858288,1.38012606352374,-1.7577697237375358,-1.2670706381823096
2016-10-20,0.14343996092524613,2.651647245009767,8.40793044275363,1.0594940439290086,2.9654726214735043,0.12002668274222875
2016-10-17,15.36149351962556,1.4088473096560814,8.740422878422441,1.5175034965199843,-2.363125952155418,-4.4632572562395785
2016-10-21,0.1389052903163363,9.20335568294793,8.487339672242902,1.2559785746140808,2.8355772576962317,-0.4702830813703134
2016-10-19,0.3232171088640706,0.3251018311949456,8.449164294470087,1.6741244816080747,86.33484511817764,-85.93881702368338
2016-10-24,43.139588158621734,1.252344257913015,35.84610518479195,-25.647215747560576,-39.34280166175481,-4.318656175965698
2016-10-26,0.6952927436363251,0.7407296046984186,8.45854888237994,1.7944576032025306,-14.839962650422915,13.201076170839869
2016-10-25,61.53240224088831,1.262250288437539,64.47095405635227,-54.243921900351275,-72.42385092191998,-4.548423376598054
2016-10-28,23.14003982132636,1.0328005936906544,14.613395993763792,-4.678762274576273,-11.144903513457521,-3.2984192971868147
2016-10-27,0.505683300607408,2.0424379706924998e-13,8.574290749814164,1.492111935989303,-1.0374463827644813,0.11622377573208433
2016-11-01,0.3915649265240546,0.33773884658306863,8.673243298984481,1.749077028619104,-8.079473251003687,7.262472395288572
2016-10-31,0.5950119363476929,8.814687859283183,8.788431076581155,1.6998036539633972,-2.014260219763933,-0.3020233835249345
2016-11-02,5.862515042042167,19.453782641802913,-7.554255404809419,17.1039582951435,-0.3759965594182302,43.860818032212606
2016-11-03,0.7553806540771286,0.7595113234026947,8.676961793439837,2.1102053105336793,-139.18956583889621,136.45720531151824
2016-11-07,0.6778984802031245,85.22780256966584,8.53543586609566,1.9966233775335733,-1.8617072737018736,0.24051414181635855
2016-11-08,0.8219611171032144,11.865492755063828,8.831612147475488,1.609343649836001,-2.3844655170837505,-0.9372624794690352
2016-11-09,0.6926350790368909,967.6832464161542,8.507060830622999,1.4836451703294677,-0.9118587970574026,3.071758218864856
2016-11-11,2044266.2758834208,1046364.6934220633,-471117.13051114534,471126.16360165726,-681796.876340907,596056.6020415366
2016-11-10,0.5543051096168197,25.311070941656475,8.713927684651265,1.5101769062685126,-1.4752005450188954,0.10692389711601567
2016-11-15,0.5221513626373686,18.163565789926775,8.845015366411726,0.9746165518311021,-1.345094609621795,-0.036546196922205565
2016-11-14,0.916604057484802,46.11402620768517,9.022571703764427,0.5076276114244589,-1.3043881480808612,-0.10653125403088398
2016-11-16,968830.9337255384,468991.4964424138,-557734.2417343501,557743.2250251032,-536578.7096456443,525851.2335200526
2016-11-17,0.45131282829756086,5.1026297247097965,8.964427225279202,0.7741997211514671,-1.4831594103949657,-0.44489406653855545
2016-11-18,692863.3399652886,251016.38913559576,-37322.97372084174,37331.880343751116,-538174.5959152601,206702.12186308083
2016-11-22,0.7332263463777932,2.0143714131921473,8.915805064376588,0.5431931829269745,-0.7846935588827475,-0.6029551146585106
2016-11-23,0.07492274497368462,91.19051069093973,8.715232101026839,0.4346851263593483,1.7713083911200633,1.8295123464300258
2016-11-21,7.378724072676063,23.6574246553085,-8.678503909390082,17.777805296604924,1.4570101064139234,44.98111827492227
2016-11-24,63.23761674737832,1.195539610183934,24.643693323450325,-15.200495826788417,-20.36627890818519,-2.0705744873914678
2016-11-25,1.4689320783373447,1.4689321451367916,9.083183769331704,0.20399901338636495,-2.055720851047181,0.8061915532947739
2016-11-28,10.224100568777738,29.593234083084738,-17.807996424774,26.86918755230616,2.102030022311392,66.15707241291443
2016-11-29,1.6202845615920358,0.2663069436241296,9.087801400337282,0.023747276162314104,-0.9014221569624539,0.16316013992754896
2016-11-30,4.668372004372703,1.0958190989388819,9.15315716617047,0.039452546583277084,-0.7120756381849491,-0.6951830226438479
2016-12-01,1.0133997378548951,1.0133997348355999,8.900662414213603,0.41512548970360363,-13.68342739092088,12.626104361082902
2016-12-02,1.3450677137426923,1.3450677134492908,8.918636664802044,0.29778391262642123,-39.2440917340189,38.367451001808206
2016-12-05,49.40311864743751,1.8587754913360062,13.836760739134222,-4.639434719153378,-6.863970813047254,-1.292416564694778
2016-12-08,34.59879024298966,2.062712570243269,10.112885931380998,-0.9348279545275082,-2.766976001833541,-1.8139873312086237
2016-12-06,380113.36818529444,253205.03352018446,42226.103349538156,-42217.24274656111,-324493.75595492695,185466.1879808907
2016-12-07,741269.9577196715,492807.54073697224,-168282.0114030453,168290.82574601215,-396794.75417331775,370543.0386225999
2016-12-09,337447.5501974336,216873.40392860974,28993.732053233834,-28984.980434181358,-414245.45499107137,243294.5315054988
2016-12-15,0.8064997305155784,2.036960781720704,9.009195215189735,0.11814328304658661,-0.5167316126492396,-1.8393625855132463
2016-12-13,1.687564161697307,1.6875641488658935,8.760470003257222,0.43796548059525275,-3.4303648768057404,1.4900090104630819
2016-12-12,560757.9794300334,345407.7787208588,-95139.84828854962,95148.5224748663,-532417.8835715707,380828.7515704094
2016-12-14,2.5467896941753017,1.1906693201052383,8.78661042563248,0.39491731097386296,-0.9214079084464949,-1.5303001902407387
2016-12-16,472839.07007545634,328128.79856335523,-218994.75548501743,219003.25885298866,-285500.6284582905,356754.69378236623
2016-12-19,336207.2301949897,1.7251546906410495,-34114.17194813791,34123.18729056444,30685.06753781467,-2.1833093341258225
2016-12-20,871209.0712297964,428452.87096061016,40705.39561422715,-40696.83818106631,-320011.11633561295,143820.85553808493
2016-12-21,287.07988064010317,1.7196366282298536,73.55445586017451,-64.57890506491691,-68.14337412011568,-1.9679355059722399
2016-12-23,1.7006307621272565,3.5776923016424753,8.941711278899177,0.022146072888284636,-1.7168471370178047,-0.38144114915836946
2016-12-22,814636.5634219605,524450.6710551659,-288157.9141932923,288166.4520117472,-1025521.8549084514,853329.8286051427
2016-12-26,1.3247697731979966,2.835081829373079,8.991607764311206,0.0956553566769032,-1.6929789840221556,-0.8378989491642498
2016-12-27,343671.48727914906,415624.29396169144,7547.1658459594055,-7538.635740427628,75816.82005792524,-91755.72685976094
2016-12-28,336.05748902121377,2.942514748668533,-3.2325368620978296,11.943644682033643,20.004453642906267,-1.4880659072569018
2016-12-29,7.765127141432512,8.453819645480923,8.285306038531203,0.32264781985737007,-30.328399095570695,30.615498846817374
2016-12-30,11.659131970059306,33.26542878799354,-13.335667253325003,21.76142497848616,0.9013529804340579,56.184208252477475
