TRADEDATE,tau1,tau2,beta0,beta1,beta2,beta3
2016-01-04,23.809065800852817,17.400125163932493,1.8044473973889756,7.163004882461619,9.313954735714729,0.0289292166881426
2016-01-05,23.809393409773936,17.400125148907748,1.8225716160528995,7.177946486962224,9.316223605360918,0.03141990404625335
2016-01-06,23.80913422827381,17.400125317108035,1.6914372667536188,7.067342826483248,9.298560161398179,0.009603327354826854
2016-01-11,23.80957103735042,17.400124973413465,1.9085547105779872,7.24872493740317,9.329347144203977,0.047636939329584495
2016-01-12,23.809414415136374,17.40012468788573,2.144737073442153,7.454076380090756,9.356645214275634,0.08199132173996919
2016-01-13,23.809672279465794,17.400124682422728,2.1596168255368258,7.464994748481824,9.359741581200138,0.0855795695834298
2016-01-14,23.809505447144087,17.400124333605092,2.1431286055354284,7.4514478339140275,9.357417004700853,0.0828533759199733
2016-01-15,23.809533690317483,17.400124491820492,2.101059685697063,7.415856152975118,9.351660079066319,0.0756247797870043
2016-01-18,23.810062807986597,17.400124372647777,2.2809462069013287,7.5649137969993605,9.378003877973832,0.10799066535094987
2016-01-19,23.809884124925574,17.40012418040603,2.2008275110368363,7.497911589079014,9.36673455402418,0.0940909415133281
2016-01-20,23.81005313319169,17.40012411583947,2.3710372619243314,7.6416415288140875,9.389774295201356,0.1227290027530001
2016-01-21,23.809834144789665,17.40012424680883,2.3528687957594925,7.62859389555741,9.385580490193073,0.11773236833536006
2016-01-22,23.809957234363683,17.40012448879609,2.2174498415665265,7.511584448285544,9.36921674778439,0.0971136808358116
2016-01-25,23.809738891160134,17.400124376083138,2.142781037541238,7.4498094705465645,9.358196326899213,0.08357125785885071
2016-01-26,23.810016398379588,17.4001245629326,2.1891863532850633,7.487100048625644,9.365803734968873,0.09277729224865727
2016-01-27,23.809953390755776,17.400124702301884,2.1240729968575813,7.43175805220151,9.357311130016827,0.08221762248378157
2016-01-28,23.80994319669492,17.40012480773489,2.0663753483053333,7.382034715423889,9.35032258103472,0.07347999310476401
2016-01-29,23.80969149697762,17.40012484932606,1.9800388775638533,7.313485713120489,9.33501119026819,0.05461945731125484
2016-02-01,23.81024505430986,17.400124238038853,2.1638499688731803,7.461797993769507,9.365476419447065,0.09209768999925788
2016-02-02,23.810262477333175,17.40012402215624,2.227328355523139,7.516057289448262,9.37355975440405,0.10219388918079195
2016-02-03,23.8102747165728,17.400124008315696,2.235671147938612,7.521648401981577,9.375977285102696,0.10519884749670755
2016-02-04,23.810199354033774,17.400124137295627,2.179721450512593,7.474114386394483,9.368697900172243,0.09616953746454841
2016-02-05,23.81027293703869,17.400124049621493,2.218146615898241,7.508926090026652,9.37175009423245,0.09991400088848297
2016-02-08,23.81018135825612,17.400124081799962,2.209733651995423,7.500432186379792,9.371966184127977,0.10028282396545014
2016-02-09,23.810265705029416,17.400123839141553,2.2696092482849552,7.550770277898936,9.380223632721796,0.11052420671691114
2016-02-10,23.81048231031989,17.40012409139587,2.1908339241100125,7.482697538909826,9.3704657839093,0.09807995115117084
2016-02-11,23.810908397513447,17.4001238184931,2.271733430729909,7.548355029078585,9.383250192476414,0.11359784262796357
2016-02-12,23.810688811955174,17.400124008550858,2.23367095596751,7.51862154429851,9.376210931952057,0.10505012980301878
2016-02-15,23.81049336002293,17.400124066138922,2.225108249568584,7.515235742357387,9.371934443684093,0.09992272076400985
2016-02-16,23.809995250936865,17.400123237778374,2.451298426955286,7.712417420593836,9.398155049507464,0.133305752872636
2016-02-17,23.810608628066745,17.400123654854443,2.296454255228793,7.573356239851537,9.383431581582268,0.11416827129784762
2016-02-18,23.810711621517086,17.400124322858677,2.116277588910779,7.4187910906304,9.360770739836289,0.08568758364357888
2016-02-19,23.81069917369132,17.400124147438685,2.154151181633582,7.450404012560858,9.36631255204293,0.09263007625334144
2016-02-20,23.811096617466664,17.400124302015186,2.131934808235823,7.4290902825893586,9.364922651056236,0.09044833187051313
2016-02-22,23.812011116503882,17.40012468179729,2.0999592698170533,7.392298439099277,9.367850051162822,0.09306687140613085
2016-02-24,23.810882140393677,17.400124409908127,2.0626094822540337,7.368555612801957,9.357546822191406,0.08144273904584212
2016-02-25,23.810523308548216,17.400124704418886,1.9973162675407847,7.318229521614827,9.344879954412077,0.06600722384482349
2016-02-26,23.810457218326444,17.400124752751683,1.9669955839302462,7.2928659959154185,9.340615601421868,0.06074562243728742
2016-02-29,23.810421165184263,17.400124828932242,1.9562614991262854,7.283905447184875,9.339110482790222,0.05890203865159778
2016-03-01,23.810175421342052,17.400125073430917,1.8239499540431594,7.172198383215401,9.3213662379398,0.03696688635424884
2016-03-02,23.809967249077506,17.400125146447657,1.7894500325230678,7.145469901706638,9.314828703659312,0.02902404705493272
2016-03-03,23.81009249529631,17.40012522769175,1.7408548507204575,7.101249585414986,9.310802282475215,0.023842030512914558
2016-03-04,23.80992635195978,17.40012525195648,1.7348739716841464,7.099472318458963,9.307337316992337,0.019698193868579364
2016-03-07,23.809608208629168,17.400125329766205,1.6631306760152504,7.038590592022273,9.298270055978366,0.008701814953977519
2016-03-09,23.810027447073928,17.400125259009585,1.7306421625215969,7.094476512777417,9.30787716497142,0.0202536713850839
2016-03-10,23.80981899436322,17.400125318517127,1.689911201428202,7.0624342619828155,9.300518606655038,0.01128924451756168
2016-03-11,23.809764692172685,17.400125308653234,1.6805611851326991,7.054752595083464,9.299130704283012,0.009613599725125202
2016-03-14,23.809976629865275,17.4001252800412,1.7129247695437624,7.078697566815933,9.306240506469114,0.01826495364417418
2016-03-15,23.810240379974132,17.400125140870607,1.7997182535126988,7.152999164806224,9.316819043892767,0.031214699975997604
2016-03-16,23.81021807069145,17.40012528990905,1.72069855592233,7.084959684559028,9.30720816372929,0.019207785018921397
2016-03-17,23.810066599428403,17.400125483044974,1.4776244147907704,6.877839133697538,9.275835989732117,-0.01988887144604734
2016-03-18,23.809696959869772,17.400125441291614,1.5437644160033648,6.9378710041372935,9.281731619809477,-0.01208870614737054
2016-03-21,23.809944627166207,17.4001254012235,1.5673496162857103,6.956058511125619,9.286111976933524,-0.00688483814322249
2016-03-22,23.80977961890898,17.400125413987396,1.5652484969501808,6.955616630842714,9.284897373067054,-0.008219989145847307
2016-03-23,23.80950875665238,17.400125362612545,1.6267857324950692,7.00851233390391,9.292916052453364,0.0021097913154353165
2016-03-24,23.80997617004079,17.400125332881412,1.6757029410616004,7.048896074831773,9.299707616813768,0.010094276208159302
2016-03-25,23.809747111672532,17.400125361324143,1.6522665424005705,7.030834375104008,9.295317822687831,0.004858393500392003
2016-03-28,23.809908084606494,17.400125386510183,1.6509774919333446,7.028387844946658,9.29609703060507,0.005653448422575669
2016-03-29,23.809982663780303,17.400125337780565,1.674974177175219,7.048291492227035,9.299588159866655,0.009937807544230341
2016-03-30,23.80984158429969,17.400125407159866,1.6117101599194563,6.995303398183305,9.290759768137033,-0.000951696270072658
2016-03-31,23.8098077890483,17.400125416917746,1.590602387732219,6.975362706902897,9.289798362119996,-0.0021233877950788487
2016-04-01,23.809123633247314,17.400125366334198,1.6229859850231387,7.007523466071563,9.291021601785104,0.00016722340433439342
2016-04-04,23.809808887214324,17.40012541212856,1.6059860706954614,6.99035734888985,9.29012968624447,-0.0017058319979063436
2016-04-05,23.81054094373485,17.400125356120334,1.6159961979915898,6.991330705246616,9.297002514897708,0.006070817437128763
2016-04-06,23.810280042403026,17.40012529850804,1.684661809825513,7.053686765240473,9.30294373885088,0.013795910225744445
2016-04-07,23.81043102457917,17.400125157071678,1.787903131547645,7.141136506523265,9.316596617605883,0.030716087306700425
2016-04-08,24.150213129199507,17.400139093702624,2.6223087674096988,5.159079905870713,11.296243243139896,2.128450572268252
2016-04-11,23.81032072232895,17.400125379502942,1.6805640361864513,7.049548185330667,9.302920573747066,0.013720939575773018
2016-04-12,24.10217997097617,17.400432022662276,2.4517768190536846,5.385696344656947,11.015320366614661,1.8286560131905767
2016-04-13,24.116699912934415,17.400167102372535,2.5133413873762236,5.334228970163963,11.094245187869918,1.9120011129621681
2016-04-14,23.81017143413086,17.400125266082004,1.7253969467470756,7.089883383771374,9.3070852533521,0.01910427863557542
2016-04-15,23.810249462449995,17.40012527351009,1.6731614426082075,7.043648733237133,9.301708582471893,0.012282212543351748
2016-04-18,23.810327503348724,17.400125240563813,1.702655224018244,7.068369669512873,9.305785072693228,0.017298049544692638
2016-04-19,24.135350445570158,17.399963965319074,2.5551327673843476,5.134852749925884,11.276609331388785,2.115953078463617
2016-04-20,23.8101060895288,17.40012539170017,1.6348533856211527,7.012267901263243,9.295824776848526,0.005081600382151615
2016-04-21,23.81008366248931,17.40012530987117,1.6834067391379757,7.0544360620751645,9.301467516771035,0.012170074185987813
2016-04-22,23.810042686170043,17.400125270449728,1.7003235180271488,7.069429988873088,9.30321380089797,0.014403447073074713
2016-04-25,23.810215294667113,17.40012533702287,1.6671275520387243,7.038847668881147,9.300677217602784,0.0110289761230517
2016-04-26,23.81021978321573,17.400125294943233,1.6739271556600523,7.044636704744437,9.301558347159249,0.012127004020768122
2016-04-27,24.120499876413017,17.400330666044724,2.495682764107785,5.31652010518406,11.087541872539285,1.8984143955134116
2016-04-28,23.810198346556213,17.4001252457951,1.7474712701380233,7.106418438550232,9.311964784912913,0.025160878109391736
2016-04-29,23.809900193545293,17.400125442168605,1.543349568473853,6.934022545294482,9.28447562040188,-0.00889259545535671
2016-05-04,23.809916228352087,17.40012542023319,1.587080436919746,6.971324123428975,9.290105213857851,-0.001865656721017247
2016-05-05,23.809947024659042,17.400125445961812,1.5861685398470484,6.9699982175645445,9.290430370009252,-0.001495923396194153
2016-05-06,23.809775149900236,17.400125385178036,1.5994335167469862,6.985189551731742,9.288968832795973,-0.003123159834215333
2016-05-10,23.809465264303213,17.400125431797782,1.56385863049941,6.957668765801248,9.282324344934098,-0.011083095114379382
2016-05-11,23.809486579465073,17.40012548655894,1.467545798729336,6.872893103604663,9.272164488511336,-0.023827929876095753
2016-05-12,23.80926786120901,17.400125482110678,1.508863003235254,6.91170815380753,9.274682411917492,-0.02042930547369529
2016-05-13,23.809154646444888,17.400125461096188,1.466329098684064,6.876912856157873,9.268034563060006,-0.028617113193768227
2016-05-16,23.809281070971327,17.400125495683227,1.4405412532950765,6.8512676008186055,9.267743161290829,-0.029132176002460763
2016-05-17,23.80924844683904,17.40012551838082,1.4315049031809446,6.845377373871923,9.265020245336732,-0.03250067793594362
2016-05-18,23.80912970165025,17.400125502517206,1.501570328034258,6.907289993521074,9.272346128898047,-0.023192726444017094
2016-05-19,23.809123633247314,17.400125366334198,1.6229859850231387,7.007523466071563,9.291021601785104,0.00016722340433439342
2016-05-20,23.809386751375,17.400125457923473,1.5345765220434036,6.931852267331622,9.279421433354006,-0.014639225819034839
2016-05-23,23.80911088529953,17.400125441663917,1.5114176879972159,6.915764593200984,9.273582793555642,-0.021624956242430878
2016-05-24,23.808826724133475,17.400125324198555,1.6470256961630239,7.031882117506631,9.291129279765473,0.0006543470175543252
2016-05-25,23.809079064710488,17.400125498856134,1.4970014727394128,6.90393374850057,9.271351707282653,-0.0243791519827051
2016-05-26,23.80901844940622,17.400125480662698,1.5067722617231527,6.912987219986835,9.272064972797754,-0.023416040672079808
2016-05-27,23.809184328928318,17.400125477095376,1.4853329468422038,6.890694953921628,9.272594662379557,-0.022949484484082256
2016-05-30,23.80916028198859,17.400125470134395,1.489061905257121,6.894209096303894,9.272816243596157,-0.022644028659030778
2016-05-31,23.809195266998863,17.400125468627586,1.4791537831223656,6.885427822076781,9.27177480031673,-0.023986932570756833
2016-06-01,23.809047983837782,17.400125372525025,1.6340540864201416,7.019843847487662,9.289982672764387,-0.0010281196770456854
2016-06-02,23.809090000881152,17.40012539442824,1.5956780238214767,6.9888984010942865,9.283381520283488,-0.009333030832837645
2016-06-03,23.809100154074258,17.40012544937342,1.5226554442882922,6.924287707676711,9.275981766035011,-0.018609557177323086
2016-06-06,23.78903989840285,17.397932842255265,0.9725563348314168,8.00610677886547,7.861259400322511,-1.7497697871203255
2016-06-07,23.808528627328442,17.400125488227562,1.3889220318832947,6.814902486866955,9.255399884623477,-0.04371820044107354
2016-06-08,23.808619101704725,17.400125449634974,1.347193375707886,6.777740251491779,9.251264468833014,-0.04899986286182518
2016-06-09,23.80869221939891,17.400125464068523,1.3559427383831721,6.7845926610084675,9.252825216404197,-0.047129032037544795
2016-06-10,23.75061195937302,17.398198837476993,0.8979019915529189,8.028956827270418,7.835484747493021,-1.738100215021723
2016-06-14,23.80865405961995,17.400125441355378,1.4850638288320634,6.897248544738633,9.267347220237511,-0.028908860096564026
2016-06-15,23.808743901027714,17.400125491416034,1.3847842184323076,6.808641328453697,9.256966699834754,-0.042005885076419815
2016-06-16,23.808520339339328,17.400125489314117,1.3984249587914888,6.823032587174012,9.256618224131413,-0.04218393439062753
2016-06-17,23.80854170405541,17.400125456585428,1.41602122260325,6.837399887892781,9.259437031033137,-0.038685042894076066
2016-06-20,23.80837900714594,17.400125454817566,1.320952438355819,6.757541214005761,9.246300811101548,-0.054939855089913565
2016-06-21,23.808415644119787,17.40012546283838,1.35208128556927,6.783533062130158,9.250770332327242,-0.0493906834357689
2016-06-22,23.808338894754495,17.40012546305318,1.3628924633418202,6.795333602251742,9.250003599222108,-0.050259582475943344
2016-06-23,23.808350259107144,17.40012545945925,1.3398995285646704,6.775520224833085,9.247191184494497,-0.05379167354274523
2016-06-24,23.80866536044978,17.40012544484377,1.3433782158462626,6.773286410021168,9.251773767699586,-0.04842091887578973
2016-06-27,23.80834453319335,17.400125475606924,1.2870687170666222,6.728632061931011,9.24198016411997,-0.06030900224027222
2016-06-28,23.808405670872503,17.400125451933075,1.299561426917022,6.73982167875461,9.243044565444569,-0.059048470990267485
2016-06-29,23.808192747839133,17.40012540758412,1.2664835873181064,6.711829726442215,9.238888779142156,-0.06401133338934377
2016-06-30,23.808097662864135,17.400125332959735,1.2254082064646126,6.6792462733306,9.231549932817027,-0.07308261588303445
2016-07-01,23.808026014463355,17.400125369672594,1.1734436613860297,6.633884342033867,9.225857273037478,-0.08012912767919186
2016-07-04,23.780939856669526,17.39647489747262,0.7686266558179802,7.882338341255026,7.815421758746373,-1.7891850676097907
2016-07-05,23.808261384440648,17.400125417958776,1.234764207328372,6.684411880926029,9.235000115541167,-0.06895236854132883
2016-07-06,23.80864947687347,17.4001255226705,1.3868440452508572,6.810337743784665,9.257456701885811,-0.04129914603416235
